misalignment_index,cam_roll_deg,cam_pitch_deg,cam_yaw_deg,yaw_index,car_roll_deg,car_pitch_deg,car_yaw_deg,weighted_rmse
3,0.25,-0.5,1.9413304393625098e-19,48,0.0,-0.0,59.999999999999986,0.0007764065875690627
3,0.25,-0.5,1.9413304393625098e-19,49,0.0,-0.0,64.99999999999997,0.0007787595369979374
3,0.25,-0.5,1.9413304393625098e-19,50,0.0,-0.0,69.99999999999997,0.0007817646234723093
3,0.25,-0.5,1.9413304393625098e-19,51,0.0,-0.0,75.00000000000001,0.0007852747093217027
3,0.25,-0.5,1.9413304393625098e-19,52,0.0,-0.0,80.00000000000001,0.000789132449128541
3,0.25,-0.5,1.9413304393625098e-19,53,0.0,-0.0,85.0,0.0007931829329840458
3,0.25,-0.5,1.9413304393625098e-19,54,0.0,-0.0,89.99999999999999,0.0007972825205568802
3,0.25,-0.5,1.9413304393625098e-19,55,0.0,-0.0,95.0,0.0008013046747975373
3,0.25,-0.5,1.9413304393625098e-19,56,0.0,-0.0,99.99999999999997,0.0008051424132736842
3,0.25,-0.5,1.9413304393625098e-19,57,0.0,-0.0,104.99999999999999,0.0008087090038316093
3,0.25,-0.5,1.9413304393625098e-19,58,0.0,-0.0,109.99999999999997,0.000811935813125925
3,0.25,-0.5,1.9413304393625098e-19,59,0.0,-0.0,114.99999999999997,0.0008147689223370352
3,0.25,-0.5,1.9413304393625098e-19,60,0.0,-0.0,120.00000000000001,0.0008171652054358214
3,0.25,-0.5,1.9413304393625098e-19,61,0.0,-0.0,125.00000000000001,0.0008190882655621319
3,0.25,-0.5,1.9413304393625098e-19,62,0.0,-0.0,130.0,0.0008205045568932692
3,0.25,-0.5,1.9413304393625098e-19,63,0.0,-0.0,135.0,0.0008213811734442596
3,0.25,-0.5,1.9413304393625098e-19,64,0.0,-0.0,140.0,0.000821685550385599
3,0.25,-0.5,1.9413304393625098e-19,65,0.0,-0.0,145.0,0.0008213886510474886
3,0.25,-0.5,1.9413304393625098e-19,66,0.0,-0.0,149.99999999999997,0.0008204697001356171
3,0.25,-0.5,1.9413304393625098e-19,67,0.0,-0.0,154.99999999999997,0.0008189225909302933
3,0.25,-0.5,1.9413304393625098e-19,68,0.0,-0.0,159.99999999999997,0.0008167608758155122
3,0.25,-0.5,1.9413304393625098e-19,69,0.0,-0.0,165.00000000000003,0.0008140223733353532
3,0.25,-0.5,1.9413304393625098e-19,70,0.0,-0.0,170.0,0.0008107697935146755
3,0.25,-0.5,1.9413304393625098e-19,71,0.0,-0.0,175.0,0.0008070881510772402
4,0.5,-0.4999999999999999,3.8826608787250196e-19,0,0.0,-0.0,-180.0,0.0008984579129446385
4,0.5,-0.4999999999999999,3.8826608787250196e-19,1,0.0,-0.0,-175.0,0.0008961839824949974
4,0.5,-0.4999999999999999,3.8826608787250196e-19,2,0.0,-0.0,-170.0,0.0008931936369461431
4,0.5,-0.4999999999999999,3.8826608787250196e-19,3,0.0,-0.0,-165.0,0.0008895476343366761
4,0.5,-0.4999999999999999,3.8826608787250196e-19,4,0.0,-0.0,-160.0,0.0008853471862799112
4,0.5,-0.4999999999999999,3.8826608787250196e-19,5,0.0,-0.0,-155.0,0.000880731358878731
4,0.5,-0.4999999999999999,3.8826608787250196e-19,6,0.0,-0.0,-150.0,0.0008758721448660773
4,0.5,-0.4999999999999999,3.8826608787250196e-19,7,0.0,-0.0,-145.0,0.0008709652512264981
4,0.5,-0.4999999999999999,3.8826608787250196e-19,8,0.0,-0.0,-140.0,0.0008662207294809755
4,0.5,-0.4999999999999999,3.8826608787250196e-19,9,0.0,-0.0,-135.0,0.0008618455850830522
4,0.5,-0.4999999999999999,3.8826608787250196e-19,10,0.0,-0.0,-130.0,0.0008580292077135072
4,0.5,-0.4999999999999999,3.8826608787250196e-19,11,0.0,-0.0,-125.00000000000001,0.0008549563390174669
4,0.5,-0.4999999999999999,3.8826608787250196e-19,12,0.0,-0.0,-120.00000000000001,0.0008527703458741212
4,0.5,-0.4999999999999999,3.8826608787250196e-19,13,0.0,-0.0,-115.0,0.0008515568808508629
4,0.5,-0.4999999999999999,3.8826608787250196e-19,14,0.0,-0.0,-109.99999999999999,0.0008513388523493931
4,0.5,-0.4999999999999999,3.8826608787250196e-19,15,0.0,-0.0,-105.00000000000001,0.0008520804096982323
4,0.5,-0.4999999999999999,3.8826608787250196e-19,16,0.0,-0.0,-100.0,0.0008536954630074696
4,0.5,-0.4999999999999999,3.8826608787250196e-19,17,0.0,-0.0,-95.0,0.0008560617136382702
4,0.5,-0.4999999999999999,3.8826608787250196e-19,18,0.0,-0.0,-89.99999999999999,0.0008590337484940455
4,0.5,-0.4999999999999999,3.8826608787250196e-19,19,0.0,-0.0,-85.0,0.0008624562515196882
4,0.5,-0.4999999999999999,3.8826608787250196e-19,20,0.0,-0.0,-80.0,0.0008661744039720752
4,0.5,-0.4999999999999999,3.8826608787250196e-19,21,0.0,-0.0,-75.0,0.0008700427060112179
4,0.5,-0.4999999999999999,3.8826608787250196e-19,22,0.0,-0.0,-70.0,0.0008739312875352122
4,0.5,-0.4999999999999999,3.8826608787250196e-19,23,0.0,-0.0,-65.0,0.0008777305522132288
4,0.5,-0.4999999999999999,3.8826608787250196e-19,24,0.0,-0.0,-60.00000000000001,0.0008813541598403053
4,0.5,-0.4999999999999999,3.8826608787250196e-19,25,0.0,-0.0,-55.00000000000002,0.0008847407401226912
4,0.5,-0.4999999999999999,3.8826608787250196e-19,26,0.0,-0.0,-49.99999999999999,0.0008878761692466265
4,0.5,-0.4999999999999999,3.8826608787250196e-19,27,0.0,-0.0,-45.00000000000001,0.000890762383241188
4,0.5,-0.4999999999999999,3.8826608787250196e-19,28,0.0,-0.0,-40.000000000000014,0.0008933927900171495
4,0.5,-0.4999999999999999,3.8826608787250196e-19,29,0.0,-0.0,-35.000000000000014,0.0008957396983542672
4,0.5,-0.4999999999999999,3.8826608787250196e-19,30,0.0,-0.0,-29.999999999999993,0.0008977549915062755
4,0.5,-0.4999999999999999,3.8826608787250196e-19,31,0.0,-0.0,-24.999999999999996,0.0008993753317234379
4,0.5,-0.4999999999999999,3.8826608787250196e-19,32,0.0,-0.0,-20.0,0.0009005266136533274
4,0.5,-0.4999999999999999,3.8826608787250196e-19,33,0.0,-0.0,-15.000000000000009,0.0009011290372261442
4,0.5,-0.4999999999999999,3.8826608787250196e-19,34,0.0,-0.0,-10.000000000000014,0.0009011043304908167
4,0.5,-0.4999999999999999,3.8826608787250196e-19,35,0.0,-0.0,-4.999999999999995,0.0009003835958844021
4,0.5,-0.4999999999999999,3.8826608787250196e-19,36,0.0,-0.0,0.0,0.0008989166283950522
4,0.5,-0.4999999999999999,3.8826608787250196e-19,37,0.0,-0.0,4.999999999999995,0.0008966809757477059
4,0.5,-0.4999999999999999,3.8826608787250196e-19,38,0.0,-0.0,9.999999999999988,0.0008936895917750469
4,0.5,-0.4999999999999999,3.8826608787250196e-19,39,0.0,-0.0,15.000000000000009,0.0008899963217088943
4,0.5,-0.4999999999999999,3.8826608787250196e-19,40,0.0,-0.0,20.0,0.0008856982216213894
4,0.5,-0.4999999999999999,3.8826608787250196e-19,41,0.0,-0.0,24.999999999999996,0.0008809343568914532
4,0.5,-0.4999999999999999,3.8826608787250196e-19,42,0.0,-0.0,29.999999999999993,0.0008758810052526607
4,0.5,-0.4999999999999999,3.8826608787250196e-19,43,0.0,-0.0,34.99999999999999,0.0008707428280795501
4,0.5,-0.4999999999999999,3.8826608787250196e-19,44,0.0,-0.0,40.000000000000014,0.000865738086078855
4,0.5,-0.4999999999999999,3.8826608787250196e-19,45,0.0,-0.0,45.00000000000001,0.0008610862196713114
4,0.5,-0.4999999999999999,3.8826608787250196e-19,46,0.0,-0.0,49.99999999999999,0.000857020858053078
4,0.5,-0.4999999999999999,3.8826608787250196e-19,47,0.0,-0.0,54.99999999999999,0.0008537493311823127
4,0.5,-0.4999999999999999,3.8826608787250196e-19,48,0.0,-0.0,59.999999999999986,0.0008514290597037144
4,0.5,-0.4999999999999999,3.8826608787250196e-19,49,0.0,-0.0,64.99999999999997,0.0008501527120708863
4,0.5,-0.4999999999999999,3.8826608787250196e-19,50,0.0,-0.0,69.99999999999997,0.000849942629060338
4,0.5,-0.4999999999999999,3.8826608787250196e-19,51,0.0,-0.0,75.00000000000001,0.0008507547733935399
4,0.5,-0.4999999999999999,3.8826608787250196e-19,52,0.0,-0.0,80.00000000000001,0.0008524906086133357
4,0.5,-0.4999999999999999,3.8826608787250196e-19,53,0.0,-0.0,85.0,0.0008550122461517707
4,0.5,-0.4999999999999999,3.8826608787250196e-19,54,0.0,-0.0,89.99999999999999,0.0008581595266434003
4,0.5,-0.4999999999999999,3.8826608787250196e-19,55,0.0,-0.0,95.0,0.0008617636101962058
4,0.5,-0.4999999999999999,3.8826608787250196e-19,56,0.0,-0.0,99.99999999999997,0.0008656593817730094
4,0.5,-0.4999999999999999,3.8826608787250196e-19,57,0.0,-0.0,104.99999999999999,0.0008696938485614089
4,0.5,-0.4999999999999999,3.8826608787250196e-19,58,0.0,-0.0,109.99999999999997,0.0008737328470758835
4,0.5,-0.4999999999999999,3.8826608787250196e-19,59,0.0,-0.0,114.99999999999997,0.000877665163001934
4,0.5,-0.4999999999999999,3.8826608787250196e-19,60,0.0,-0.0,120.00000000000001,0.0008814049675549067
4,0.5,-0.4999999999999999,3.8826608787250196e-19,61,0.0,-0.0,125.00000000000001,0.0008848912463188723
4,0.5,-0.4999999999999999,3.8826608787250196e-19,62,0.0,-0.0,130.0,0.0008880879537173296
4,0.5,-0.4999999999999999,3.8826608787250196e-19,63,0.0,-0.0,135.0,0.000890995627950644
4,0.5,-0.4999999999999999,3.8826608787250196e-19,64,0.0,-0.0,140.0,0.0008936081776808565
4,0.5,-0.4999999999999999,3.8826608787250196e-19,65,0.0,-0.0,145.0,0.0008959055834852111
4,0.5,-0.4999999999999999,3.8826608787250196e-19,66,0.0,-0.0,149.99999999999997,0.0008978485617195866
4,0.5,-0.4999999999999999,3.8826608787250196e-19,67,0.0,-0.0,154.99999999999997,0.0008993798776794795
4,0.5,-0.4999999999999999,3.8826608787250196e-19,68,0.0,-0.0,159.99999999999997,0.0009004312752865808
4,0.5,-0.4999999999999999,3.8826608787250196e-19,69,0.0,-0.0,165.00000000000003,0.0009009295834004407
4,0.5,-0.4999999999999999,3.8826608787250196e-19,70,0.0,-0.0,170.0,0.00090080373650094
4,0.5,-0.4999999999999999,3.8826608787250196e-19,71,0.0,-0.0,175.0,0.0008999934788995752
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,0,0.0,-0.0,-180.0,0.0008357043225822685
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,1,0.0,-0.0,-175.0,0.0008410866953393638
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,2,0.0,-0.0,-170.0,0.0008460040484620803
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,3,0.0,-0.0,-165.0,0.0008503054738861295
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,4,0.0,-0.0,-160.0,0.000853871752463311
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,5,0.0,-0.0,-155.0,0.0008566158901626813
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,6,0.0,-0.0,-150.0,0.0008584816494467825
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,7,0.0,-0.0,-145.0,0.000859441053579183
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,8,0.0,-0.0,-140.0,0.0008594909713847566
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,9,0.0,-0.0,-135.0,0.000858649544309473
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,10,0.0,-0.0,-130.0,0.0008569543700801502
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,11,0.0,-0.0,-125.00000000000001,0.0008544616601036007
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,12,0.0,-0.0,-120.00000000000001,0.0008512459801260486
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,13,0.0,-0.0,-115.0,0.0008473993600844683
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,14,0.0,-0.0,-109.99999999999999,0.0008430296648177578
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,15,0.0,-0.0,-105.00000000000001,0.0008382579963768087
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,16,0.0,-0.0,-100.0,0.0008332148380732324
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,17,0.0,-0.0,-95.0,0.0008280359416366574
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,18,0.0,-0.0,-89.99999999999999,0.0008228602016481943
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,19,0.0,-0.0,-85.0,0.0008178257896079146
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,20,0.0,-0.0,-80.0,0.0008130691082975593
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,21,0.0,-0.0,-75.0,0.0008087227031864119
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,22,0.0,-0.0,-70.0,0.000804913036809538
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,23,0.0,-0.0,-65.0,0.0008017586160794127
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,24,0.0,-0.0,-60.00000000000001,0.0007993668282220827
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,25,0.0,-0.0,-55.00000000000002,0.0007978312207193235
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,26,0.0,-0.0,-49.99999999999999,0.0007972262166818804
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,27,0.0,-0.0,-45.00000000000001,0.0007976029634405793
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,28,0.0,-0.0,-40.000000000000014,0.0007989837115249395
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,29,0.0,-0.0,-35.000000000000014,0.0008013559737284982
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,30,0.0,-0.0,-29.999999999999993,0.0008046669834004013
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,31,0.0,-0.0,-24.999999999999996,0.0008088216232858493
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,32,0.0,-0.0,-20.0,0.0008136814199204344
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,33,0.0,-0.0,-15.000000000000009,0.0008190704411760133
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,34,0.0,-0.0,-10.000000000000014,0.000824784856128061
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,35,0.0,-0.0,-4.999999999999995,0.0008306069555867174
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,36,0.0,-0.0,0.0,0.0008363191219006679
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,37,0.0,-0.0,4.999999999999995,0.0008417174190144969
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,38,0.0,-0.0,9.999999999999988,0.0008466211163814793
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,39,0.0,-0.0,15.000000000000009,0.0008508799808434692
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,40,0.0,-0.0,20.0,0.0008543770690326112
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,41,0.0,-0.0,24.999999999999996,0.0008570285064002586
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,42,0.0,-0.0,29.999999999999993,0.0008587821227498399
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,43,0.0,-0.0,34.99999999999999,0.000859614285430306
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,44,0.0,-0.0,40.000000000000014,0.0008595264154867923
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,45,0.0,-0.0,45.00000000000001,0.0008585418669589326
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,46,0.0,-0.0,49.99999999999999,0.0008567040135730568
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,47,0.0,-0.0,54.99999999999999,0.0008540753140884447
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,48,0.0,-0.0,59.999999999999986,0.0008507366741075614
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,49,0.0,-0.0,64.99999999999997,0.0008467861701284288
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,50,0.0,-0.0,69.99999999999997,0.0008423361348108017
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,51,0.0,-0.0,75.00000000000001,0.0008375103387557121
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,52,0.0,-0.0,80.00000000000001,0.00083244047069657
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,53,0.0,-0.0,85.0,0.0008272615410180679
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,54,0.0,-0.0,89.99999999999999,0.0008221102230418213
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,55,0.0,-0.0,95.0,0.000817121937894893
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,56,0.0,-0.0,99.99999999999997,0.0008124287718379212
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,57,0.0,-0.0,104.99999999999999,0.0008081589467540316
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,58,0.0,-0.0,109.99999999999997,0.0008044336126943757
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,59,0.0,-0.0,114.99999999999997,0.0008013653658823129
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,60,0.0,-0.0,120.00000000000001,0.0007990560001826349
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,61,0.0,-0.0,125.00000000000001,0.0007975927164658312
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,62,0.0,-0.0,130.0,0.0007970441421462257
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,63,0.0,-0.0,135.0,0.0007974563186263905
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,64,0.0,-0.0,140.0,0.00079884738585733
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,65,0.0,-0.0,145.0,0.0008012032439757762
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,66,0.0,-0.0,149.99999999999997,0.000804471580428682
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,67,0.0,-0.0,154.99999999999997,0.0008085613542020422
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,68,0.0,-0.0,159.99999999999997,0.0008133413824198729
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,69,0.0,-0.0,165.00000000000003,0.000818644907301279
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,70,0.0,-0.0,170.0,0.0008242787638566187
5,-0.5,-0.24999999999999994,-1.9412749989867938e-19,71,0.0,-0.0,175.0,0.000830035289422046
6,-0.25,-0.25,1.9412749989867938e-19,0,0.0,-0.0,-180.0,0.0006358745122104388
6,-0.25,-0.25,1.9412749989867938e-19,1,0.0,-0.0,-175.0,0.0006392227432665705
6,-0.25,-0.25,1.9412749989867938e-19,2,0.0,-0.0,-170.0,0.0006427086595444273
6,-0.25,-0.25,1.9412749989867938e-19,3,0.0,-0.0,-165.0,0.0006462145386962617
6,-0.25,-0.25,1.9412749989867938e-19,4,0.0,-0.0,-160.0,0.0006496266166539543
6,-0.25,-0.25,1.9412749989867938e-19,5,0.0,-0.0,-155.0,0.0006528387713428034
6,-0.25,-0.25,1.9412749989867938e-19,6,0.0,-0.0,-150.0,0.0006557550410882008
6,-0.25,-0.25,1.9412749989867938e-19,7,0.0,-0.0,-145.0,0.0006582915078679104
6,-0.25,-0.25,1.9412749989867938e-19,8,0.0,-0.0,-140.0,0.0006603776845839906
6,-0.25,-0.25,1.9412749989867938e-19,9,0.0,-0.0,-135.0,0.0006619576662353009
6,-0.25,-0.25,1.9412749989867938e-19,10,0.0,-0.0,-130.0,0.000662990815680617
6,-0.25,-0.25,1.9412749989867938e-19,11,0.0,-0.0,-125.00000000000001,0.0006634538788852754
6,-0.25,-0.25,1.9412749989867938e-19,12,0.0,-0.0,-120.00000000000001,0.0006633408796772087
6,-0.25,-0.25,1.9412749989867938e-19,13,0.0,-0.0,-115.0,0.0006626639966191704
6,-0.25,-0.25,1.9412749989867938e-19,14,0.0,-0.0,-109.99999999999999,0.0006614528004090743
6,-0.25,-0.25,1.9412749989867938e-19,15,0.0,-0.0,-105.00000000000001,0.0006597519952841567
6,-0.25,-0.25,1.9412749989867938e-19,16,0.0,-0.0,-100.0,0.000657619173722925
6,-0.25,-0.25,1.9412749989867938e-19,17,0.0,-0.0,-95.0,0.0006551208959290586
6,-0.25,-0.25,1.9412749989867938e-19,18,0.0,-0.0,-89.99999999999999,0.000652330441106507
6,-0.25,-0.25,1.9412749989867938e-19,19,0.0,-0.0,-85.0,0.0006493251639548827
6,-0.25,-0.25,1.9412749989867938e-19,20,0.0,-0.0,-80.0,0.0006461850448949618
6,-0.25,-0.25,1.9412749989867938e-19,21,0.0,-0.0,-75.0,0.0006429914238647166
6,-0.25,-0.25,1.9412749989867938e-19,22,0.0,-0.0,-70.0,0.0006398267116984255
6,-0.25,-0.25,1.9412749989867938e-19,23,0.0,-0.0,-65.0,0.0006367740150547874
6,-0.25,-0.25,1.9412749989867938e-19,24,0.0,-0.0,-60.00000000000001,0.0006339161455203955
6,-0.25,-0.25,1.9412749989867938e-19,25,0.0,-0.0,-55.00000000000002,0.0006313354923353281
6,-0.25,-0.25,1.9412749989867938e-19,26,0.0,-0.0,-49.99999999999999,0.0006291122392385463
6,-0.25,-0.25,1.9412749989867938e-19,27,0.0,-0.0,-45.00000000000001,0.0006273227890018771
6,-0.25,-0.25,1.9412749989867938e-19,28,0.0,-0.0,-40.000000000000014,0.0006260367742363579
6,-0.25,-0.25,1.9412749989867938e-19,29,0.0,-0.0,-35.000000000000014,0.0006253130018555247
6,-0.25,-0.25,1.9412749989867938e-19,30,0.0,-0.0,-29.999999999999993,0.000625195534676716
6,-0.25,-0.25,1.9412749989867938e-19,31,0.0,-0.0,-24.999999999999996,0.0006257079259541156
6,-0.25,-0.25,1.9412749989867938e-19,32,0.0,-0.0,-20.0,0.0006268490800094111
6,-0.25,-0.25,1.9412749989867938e-19,33,0.0,-0.0,-15.000000000000009,0.000628590530786998
6,-0.25,-0.25,1.9412749989867938e-19,34,0.0,-0.0,-10.000000000000014,0.0006308761590308626
6,-0.25,-0.25,1.9412749989867938e-19,35,0.0,-0.0,-4.999999999999995,0.0006336247609156924
6,-0.25,-0.25,1.9412749989867938e-19,36,0.0,-0.0,0.0,0.0006367361944341458
6,-0.25,-0.25,1.9412749989867938e-19,37,0.0,-0.0,4.999999999999995,0.0006400967015623086
6,-0.25,-0.25,1.9412749989867938e-19,38,0.0,-0.0,9.999999999999988,0.0006435863213008511
6,-0.25,-0.25,1.9412749989867938e-19,39,0.0,-0.0,15.000000000000009,0.0006470849067129253
6,-0.25,-0.25,1.9412749989867938e-19,40,0.0,-0.0,20.0,0.000650476555294455
6,-0.25,-0.25,1.9412749989867938e-19,41,0.0,-0.0,24.999999999999996,0.0006536535689515964
6,-0.25,-0.25,1.9412749989867938e-19,42,0.0,-0.0,29.999999999999993,0.0006565189502753055
6,-0.25,-0.25,1.9412749989867938e-19,43,0.0,-0.0,34.99999999999999,0.0006589886595828162
6,-0.25,-0.25,1.9412749989867938e-19,44,0.0,-0.0,40.000000000000014,0.0006609924113789613
6,-0.25,-0.25,1.9412749989867938e-19,45,0.0,-0.0,45.00000000000001,0.0006624756361522884
6,-0.25,-0.25,1.9412749989867938e-19,46,0.0,-0.0,49.99999999999999,0.0006633996946450698
6,-0.25,-0.25,1.9412749989867938e-19,47,0.0,-0.0,54.99999999999999,0.0006637441626695888
6,-0.25,-0.25,1.9412749989867938e-19,48,0.0,-0.0,59.999999999999986,0.0006635066993569101
6,-0.25,-0.25,1.9412749989867938e-19,49,0.0,-0.0,64.99999999999997,0.0006627033888287315
6,-0.25,-0.25,1.9412749989867938e-19,50,0.0,-0.0,69.99999999999997,0.0006613676963270615
6,-0.25,-0.25,1.9412749989867938e-19,51,0.0,-0.0,75.00000000000001,0.0006595479130998832
6,-0.25,-0.25,1.9412749989867938e-19,52,0.0,-0.0,80.00000000000001,0.000657304337192237
6,-0.25,-0.25,1.9412749989867938e-19,53,0.0,-0.0,85.0,0.0006547058011374604
6,-0.25,-0.25,1.9412749989867938e-19,54,0.0,-0.0,89.99999999999999,0.0006518267155710969
6,-0.25,-0.25,1.9412749989867938e-19,55,0.0,-0.0,95.0,0.0006487453521697593
6,-0.25,-0.25,1.9412749989867938e-19,56,0.0,-0.0,99.99999999999997,0.0006455417624736532
6,-0.25,-0.25,1.9412749989867938e-19,57,0.0,-0.0,104.99999999999999,0.0006422972446839463
6,-0.25,-0.25,1.9412749989867938e-19,58,0.0,-0.0,109.99999999999997,0.0006390936049183706
6,-0.25,-0.25,1.9412749989867938e-19,59,0.0,-0.0,114.99999999999997,0.000636013110760199
6,-0.25,-0.25,1.9412749989867938e-19,60,0.0,-0.0,120.00000000000001,0.0006331375167359728
6,-0.25,-0.25,1.9412749989867938e-19,61,0.0,-0.0,125.00000000000001,0.0006305476419714371
6,-0.25,-0.25,1.9412749989867938e-19,62,0.0,-0.0,130.0,0.0006283220856334607
6,-0.25,-0.25,1.9412749989867938e-19,63,0.0,-0.0,135.0,0.0006265348507813422
6,-0.25,-0.25,1.9412749989867938e-19,64,0.0,-0.0,140.0,0.0006252531666935889
6,-0.25,-0.25,1.9412749989867938e-19,65,0.0,-0.0,145.0,0.0006245334020003816
6,-0.25,-0.25,1.9412749989867938e-19,66,0.0,-0.0,149.99999999999997,0.0006244169235897577
6,-0.25,-0.25,1.9412749989867938e-19,67,0.0,-0.0,154.99999999999997,0.0006249256124595113
6,-0.25,-0.25,1.9412749989867938e-19,68,0.0,-0.0,159.99999999999997,0.0006260574725575726
6,-0.25,-0.25,1.9412749989867938e-19,69,0.0,-0.0,165.00000000000003,0.0006277843478501853
6,-0.25,-0.25,1.9412749989867938e-19,70,0.0,-0.0,170.0,0.0006300515207064743
6,-0.25,-0.25,1.9412749989867938e-19,71,0.0,-0.0,175.0,0.0006327806348537791
7,0.0,-0.25,0.0,0,0.0,-0.0,-180.0,0.0004985931023178468
7,0.0,-0.25,0.0,1,0.0,-0.0,-175.0,0.0004974751054891092
7,0.0,-0.25,0.0,2,0.0,-0.0,-170.0,0.0004966717411395617
7,0.0,-0.25,0.0,3,0.0,-0.0,-165.0,0.000496207288627912
7,0.0,-0.25,0.0,4,0.0,-0.0,-160.0,0.0004960955678153051
7,0.0,-0.25,0.0,5,0.0,-0.0,-155.0,0.0004963398488732303
7,0.0,-0.25,0.0,6,0.0,-0.0,-150.0,0.0004969329723497572
7,0.0,-0.25,0.0,7,0.0,-0.0,-145.0,0.0004978571454344605
7,0.0,-0.25,0.0,8,0.0,-0.0,-140.0,0.000499084211034853
7,0.0,-0.25,0.0,9,0.0,-0.0,-135.0,0.0005005756716414051
7,0.0,-0.25,0.0,10,0.0,-0.0,-130.0,0.0005022832802025259
7,0.0,-0.25,0.0,11,0.0,-0.0,-125.00000000000001,0.0005041508512508863
7,0.0,-0.25,0.0,12,0.0,-0.0,-120.00000000000001,0.0005061159320724473
7,0.0,-0.25,0.0,13,0.0,-0.0,-115.0,0.000508113376073347
7,0.0,-0.25,0.0,14,0.0,-0.0,-109.99999999999999,0.0005100787352974606
7,0.0,-0.25,0.0,15,0.0,-0.0,-105.00000000000001,0.0005119512115076942
7,0.0,-0.25,0.0,16,0.0,-0.0,-100.0,0.0005136764788919119
7,0.0,-0.25,0.0,17,0.0,-0.0,-95.0,0.0005152078990784282
7,0.0,-0.25,0.0,18,0.0,-0.0,-89.99999999999999,0.00051650747369802
